danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,target,genre
0.0805,0.0635,7,-29.027,1,0.0467,0.89,0.887,0.412,0.0391,173.37,audio_features,2AD8SvaIwYjqYdhCtyK7to,spotify:track:2AD8SvaIwYjqYdhCtyK7to,https://api.spotify.com/v1/tracks/2AD8SvaIwYjqYdhCtyK7to,https://api.spotify.com/v1/audio-analysis/2AD8SvaIwYjqYdhCtyK7to,143067,5,1,Classical
0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,audio_features,5bvnqVuq7UFl0txSlHpsfS,spotify:track:5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/tracks/5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/audio-analysis/5bvnqVuq7UFl0txSlHpsfS,197973,4,1,Hip-Hop
0.759,0.534,5,-6.669,0,0.0552,0.171,0.0109,0.113,0.0666,149.969,audio_features,4pjfuYz6ljyMNkJO6tbPFh,spotify:track:4pjfuYz6ljyMNkJO6tbPFh,https://api.spotify.com/v1/tracks/4pjfuYz6ljyMNkJO6tbPFh,https://api.spotify.com/v1/audio-analysis/4pjfuYz6ljyMNkJO6tbPFh,139835,4,1,Hip-Hop
0.604,0.709,9,-7.839,1,0.427,0.0301,0.01,0.311,0.524,96.109,audio_features,3ml7Gmm41zhEBcZ7js1Axf,spotify:track:3ml7Gmm41zhEBcZ7js1Axf,https://api.spotify.com/v1/tracks/3ml7Gmm41zhEBcZ7js1Axf,https://api.spotify.com/v1/audio-analysis/3ml7Gmm41zhEBcZ7js1Axf,168663,4,1,Hip-Hop
0.847,0.478,0,-5.732,0,0.0419,0.00435,0.0,0.204,0.767,143.029,audio_features,45anQ4WSf2a9QhZq55aaMw,spotify:track:45anQ4WSf2a9QhZq55aaMw,https://api.spotify.com/v1/tracks/45anQ4WSf2a9QhZq55aaMw,https://api.spotify.com/v1/audio-analysis/45anQ4WSf2a9QhZq55aaMw,158360,4,1,Hip-Hop
0.934,0.759,6,-5.873,0,0.185,0.0102,0.0,0.0818,0.927,123.857,audio_features,7fkbO9RJWW0zQAtXBu5ixb,spotify:track:7fkbO9RJWW0zQAtXBu5ixb,https://api.spotify.com/v1/tracks/7fkbO9RJWW0zQAtXBu5ixb,https://api.spotify.com/v1/audio-analysis/7fkbO9RJWW0zQAtXBu5ixb,227107,4,1,Hip-Hop
0.486,0.157,8,-19.078,0,0.0375,0.772,0.906,0.147,0.619,124.737,audio_features,3WfNlYSnHMouFvmpzJOzbJ,spotify:track:3WfNlYSnHMouFvmpzJOzbJ,https://api.spotify.com/v1/tracks/3WfNlYSnHMouFvmpzJOzbJ,https://api.spotify.com/v1/audio-analysis/3WfNlYSnHMouFvmpzJOzbJ,74600,3,1,Classical
0.446,0.0578,5,-18.283,1,0.0467,0.859,0.014,0.213,0.376,116.023,audio_features,2scKJMvZuDQ2gihiMu7XUi,spotify:track:2scKJMvZuDQ2gihiMu7XUi,https://api.spotify.com/v1/tracks/2scKJMvZuDQ2gihiMu7XUi,https://api.spotify.com/v1/audio-analysis/2scKJMvZuDQ2gihiMu7XUi,92893,3,1,Classical
0.933,0.532,11,-8.203,0,0.0773,0.0151,3.08e-06,0.119,0.821,140.007,audio_features,3ETuAA7l5IxmBwlhTa6Lck,spotify:track:3ETuAA7l5IxmBwlhTa6Lck,https://api.spotify.com/v1/tracks/3ETuAA7l5IxmBwlhTa6Lck,https://api.spotify.com/v1/audio-analysis/3ETuAA7l5IxmBwlhTa6Lck,154024,4,1,Hip-Hop
0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,spotify:track:0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,144935,4,1,Hip-Hop
0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,audio_features,6XHVuErjQ4XNm6nDPVCxVX,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,260640,4,1,Hip-Hop
0.682,0.483,10,-7.718,1,0.0451,0.00103,0.0,0.159,0.108,84.012,audio_features,0Ss50OU9tCozI7JIywkv14,spotify:track:0Ss50OU9tCozI7JIywkv14,https://api.spotify.com/v1/tracks/0Ss50OU9tCozI7JIywkv14,https://api.spotify.com/v1/audio-analysis/0Ss50OU9tCozI7JIywkv14,280013,4,1,Hip-Hop
0.317,0.0457,11,-24.325,0,0.0345,0.866,0.308,0.118,0.13,101.404,audio_features,53AakQpVIWcCatzHM95hHU,spotify:track:53AakQpVIWcCatzHM95hHU,https://api.spotify.com/v1/tracks/53AakQpVIWcCatzHM95hHU,https://api.spotify.com/v1/audio-analysis/53AakQpVIWcCatzHM95hHU,158000,4,1,Classical
0.863,0.916,2,-4.523,1,0.137,0.0829,7.09e-06,0.566,0.964,145.182,audio_features,4i2HYTGM7yHty0qVhD3lqD,spotify:track:4i2HYTGM7yHty0qVhD3lqD,https://api.spotify.com/v1/tracks/4i2HYTGM7yHty0qVhD3lqD,https://api.spotify.com/v1/audio-analysis/4i2HYTGM7yHty0qVhD3lqD,272587,4,1,Hip-Hop
0.493,0.00885,7,-34.261,1,0.0795,0.995,0.856,0.0875,0.201,73.332,audio_features,3hUepKDdsvTQ3tr8LU4Lwq,spotify:track:3hUepKDdsvTQ3tr8LU4Lwq,https://api.spotify.com/v1/tracks/3hUepKDdsvTQ3tr8LU4Lwq,https://api.spotify.com/v1/audio-analysis/3hUepKDdsvTQ3tr8LU4Lwq,106320,3,1,Classical
0.803,0.749,10,-5.953,1,0.219,0.0615,0.00327,0.0694,0.901,81.503,audio_features,1xixUOjgdqMOPZxursTms3,spotify:track:1xixUOjgdqMOPZxursTms3,https://api.spotify.com/v1/tracks/1xixUOjgdqMOPZxursTms3,https://api.spotify.com/v1/audio-analysis/1xixUOjgdqMOPZxursTms3,286333,4,1,Hip-Hop
0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,audio_features,6SAKXCj5jyF6IgPCPbZ5ra,spotify:track:6SAKXCj5jyF6IgPCPbZ5ra,https://api.spotify.com/v1/tracks/6SAKXCj5jyF6IgPCPbZ5ra,https://api.spotify.com/v1/audio-analysis/6SAKXCj5jyF6IgPCPbZ5ra,169999,4,1,Hip-Hop
0.675,0.607,11,-3.538,1,0.161,0.0302,8.67e-06,0.339,0.56,177.928,audio_features,563vSy3HB5NHxel1VGQCW6,spotify:track:563vSy3HB5NHxel1VGQCW6,https://api.spotify.com/v1/tracks/563vSy3HB5NHxel1VGQCW6,https://api.spotify.com/v1/audio-analysis/563vSy3HB5NHxel1VGQCW6,335613,4,1,Hip-Hop
0.744,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.019,audio_features,37AGgp9VP8TVJBfEat74Bj,spotify:track:37AGgp9VP8TVJBfEat74Bj,https://api.spotify.com/v1/tracks/37AGgp9VP8TVJBfEat74Bj,https://api.spotify.com/v1/audio-analysis/37AGgp9VP8TVJBfEat74Bj,156719,4,1,Hip-Hop
0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,audio_features,6uFn47ACjqYkc0jADwEdj1,spotify:track:6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,166560,4,1,Hip-Hop
0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,audio_features,4SDgTLDYrJ2UrHbkRkg7MD,spotify:track:4SDgTLDYrJ2UrHbkRkg7MD,https://api.spotify.com/v1/tracks/4SDgTLDYrJ2UrHbkRkg7MD,https://api.spotify.com/v1/audio-analysis/4SDgTLDYrJ2UrHbkRkg7MD,151040,4,1,Hip-Hop
0.492,0.698,5,-2.801,0,0.184,0.292,0.0,0.0989,0.749,94.59,audio_features,0rbnYyj0Zq2pNJSzWqtf4g,spotify:track:0rbnYyj0Zq2pNJSzWqtf4g,https://api.spotify.com/v1/tracks/0rbnYyj0Zq2pNJSzWqtf4g,https://api.spotify.com/v1/audio-analysis/0rbnYyj0Zq2pNJSzWqtf4g,222213,4,1,Hip-Hop
0.0738,0.226,5,-18.082,0,0.0448,0.615,0.847,0.655,0.037,79.904,audio_features,0h8HuJimNAT1nbzDKWqgRr,spotify:track:0h8HuJimNAT1nbzDKWqgRr,https://api.spotify.com/v1/tracks/0h8HuJimNAT1nbzDKWqgRr,https://api.spotify.com/v1/audio-analysis/0h8HuJimNAT1nbzDKWqgRr,401332,3,1,Classical
0.715,0.788,11,-4.529,1,0.246,0.0329,0.0,0.162,0.643,157.958,audio_features,19jsYX7bQKkNmBJPp4uOBj,spotify:track:19jsYX7bQKkNmBJPp4uOBj,https://api.spotify.com/v1/tracks/19jsYX7bQKkNmBJPp4uOBj,https://api.spotify.com/v1/audio-analysis/19jsYX7bQKkNmBJPp4uOBj,184328,3,1,Hip-Hop
0.765,0.821,4,-5.926,0,0.183,0.0918,0.0,0.217,0.962,162.519,audio_features,0UNTBB02C1aB55Fu4H63qd,spotify:track:0UNTBB02C1aB55Fu4H63qd,https://api.spotify.com/v1/tracks/0UNTBB02C1aB55Fu4H63qd,https://api.spotify.com/v1/audio-analysis/0UNTBB02C1aB55Fu4H63qd,276800,4,1,Hip-Hop
0.296,0.0179,4,-32.339,1,0.0392,0.994,0.885,0.106,0.0727,73.942,audio_features,2bWjWJyHKMgUmmFGgW75NP,spotify:track:2bWjWJyHKMgUmmFGgW75NP,https://api.spotify.com/v1/tracks/2bWjWJyHKMgUmmFGgW75NP,https://api.spotify.com/v1/audio-analysis/2bWjWJyHKMgUmmFGgW75NP,253920,4,1,Classical
0.488,0.691,0,-8.09,0,0.279,0.0219,0.0,0.501,0.697,156.141,audio_features,3cSuhzV7wKX5diQ8hos78P,spotify:track:3cSuhzV7wKX5diQ8hos78P,https://api.spotify.com/v1/tracks/3cSuhzV7wKX5diQ8hos78P,https://api.spotify.com/v1/audio-analysis/3cSuhzV7wKX5diQ8hos78P,310733,4,1,Hip-Hop
0.0596,0.00121,2,-39.952,1,0.0559,0.987,0.262,0.0991,0.0383,62.51,audio_features,02H2meQsn2tcMNqx6NUZoC,spotify:track:02H2meQsn2tcMNqx6NUZoC,https://api.spotify.com/v1/tracks/02H2meQsn2tcMNqx6NUZoC,https://api.spotify.com/v1/audio-analysis/02H2meQsn2tcMNqx6NUZoC,255960,5,1,Classical
0.597,0.733,1,-6.017,1,0.41,0.134,0.0,0.159,0.639,171.016,audio_features,3TXKwYk2H7hZQFB0j8z4yq,spotify:track:3TXKwYk2H7hZQFB0j8z4yq,https://api.spotify.com/v1/tracks/3TXKwYk2H7hZQFB0j8z4yq,https://api.spotify.com/v1/audio-analysis/3TXKwYk2H7hZQFB0j8z4yq,214035,4,1,Hip-Hop
0.293,0.138,6,-17.455,1,0.0486,0.984,0.0246,0.173,0.0349,113.932,audio_features,3A9IRPyGR0j4Oslz2LQGmA,spotify:track:3A9IRPyGR0j4Oslz2LQGmA,https://api.spotify.com/v1/tracks/3A9IRPyGR0j4Oslz2LQGmA,https://api.spotify.com/v1/audio-analysis/3A9IRPyGR0j4Oslz2LQGmA,368613,4,1,Classical
0.144,0.00463,4,-31.204,1,0.0412,0.959,0.577,0.0713,0.0238,82.014,audio_features,1cE7h6ByN0dmsb5nVbIdRH,spotify:track:1cE7h6ByN0dmsb5nVbIdRH,https://api.spotify.com/v1/tracks/1cE7h6ByN0dmsb5nVbIdRH,https://api.spotify.com/v1/audio-analysis/1cE7h6ByN0dmsb5nVbIdRH,543000,4,1,Classical
0.845,0.446,7,-9.866,1,0.365,0.00272,0.000432,0.328,0.801,160.091,audio_features,3O2gpEXz5HZ5uTxeeRE1M1,spotify:track:3O2gpEXz5HZ5uTxeeRE1M1,https://api.spotify.com/v1/tracks/3O2gpEXz5HZ5uTxeeRE1M1,https://api.spotify.com/v1/audio-analysis/3O2gpEXz5HZ5uTxeeRE1M1,149092,4,1,Hip-Hop
0.751,0.786,3,-7.441,0,0.383,0.0126,0.0,0.107,0.679,95.989,audio_features,19VTqucnxJuH6kilNdweTh,spotify:track:19VTqucnxJuH6kilNdweTh,https://api.spotify.com/v1/tracks/19VTqucnxJuH6kilNdweTh,https://api.spotify.com/v1/audio-analysis/19VTqucnxJuH6kilNdweTh,200840,4,1,Hip-Hop
0.805,0.637,5,-5.501,0,0.0472,0.0972,0.0,0.0716,0.321,99.983,audio_features,59iEMlCecSDtur0rlSOmvX,spotify:track:59iEMlCecSDtur0rlSOmvX,https://api.spotify.com/v1/tracks/59iEMlCecSDtur0rlSOmvX,https://api.spotify.com/v1/audio-analysis/59iEMlCecSDtur0rlSOmvX,168282,4,1,Hip-Hop
0.813,0.59,8,-8.998,1,0.378,0.00106,5.07e-05,0.0809,0.602,159.961,audio_features,79lmvU7Qmc8QpXilbSk37z,spotify:track:79lmvU7Qmc8QpXilbSk37z,https://api.spotify.com/v1/tracks/79lmvU7Qmc8QpXilbSk37z,https://api.spotify.com/v1/audio-analysis/79lmvU7Qmc8QpXilbSk37z,232467,4,1,Hip-Hop
0.825,0.596,11,-6.33,1,0.0902,0.0592,5.59e-06,0.0895,0.154,140.032,audio_features,3zuMEteRKyQCujA5CiS1jl,spotify:track:3zuMEteRKyQCujA5CiS1jl,https://api.spotify.com/v1/tracks/3zuMEteRKyQCujA5CiS1jl,https://api.spotify.com/v1/audio-analysis/3zuMEteRKyQCujA5CiS1jl,138541,4,1,Hip-Hop
0.897,0.522,2,-7.578,1,0.374,0.0016,0.0,0.0554,0.623,149.986,audio_features,00ko9WaS4jOX1kEk3gvHjf,spotify:track:00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/tracks/00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/audio-analysis/00ko9WaS4jOX1kEk3gvHjf,225924,4,1,Hip-Hop
0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,1,Hip-Hop
0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,audio_features,1Ser4X0TKttOvo8bgdytTP,spotify:track:1Ser4X0TKttOvo8bgdytTP,https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP,https://api.spotify.com/v1/audio-analysis/1Ser4X0TKttOvo8bgdytTP,212947,4,1,Hip-Hop
0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,audio_features,2Vx8E3K5icPZR7OCklWBXX,spotify:track:2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/tracks/2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/audio-analysis/2Vx8E3K5icPZR7OCklWBXX,238613,4,1,Hip-Hop
0.314,0.0157,1,-36.252,0,0.0356,0.991,0.916,0.134,0.0939,95.89,audio_features,2B3WDmb4UpscirWQfIvtNW,spotify:track:2B3WDmb4UpscirWQfIvtNW,https://api.spotify.com/v1/tracks/2B3WDmb4UpscirWQfIvtNW,https://api.spotify.com/v1/audio-analysis/2B3WDmb4UpscirWQfIvtNW,199773,4,1,Classical
0.217,0.0693,9,-28.017,0,0.0386,0.956,0.81,0.108,0.0782,64.241,audio_features,7gIfYC1u2xPLuihb86wdwn,spotify:track:7gIfYC1u2xPLuihb86wdwn,https://api.spotify.com/v1/tracks/7gIfYC1u2xPLuihb86wdwn,https://api.spotify.com/v1/audio-analysis/7gIfYC1u2xPLuihb86wdwn,147027,3,1,Classical
0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,audio_features,1kK6DwzyXJSp58u5HYWwuD,spotify:track:1kK6DwzyXJSp58u5HYWwuD,https://api.spotify.com/v1/tracks/1kK6DwzyXJSp58u5HYWwuD,https://api.spotify.com/v1/audio-analysis/1kK6DwzyXJSp58u5HYWwuD,299227,4,1,Hip-Hop
0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,audio_features,7qvsl2pYzrsYgPeFBN5jxp,spotify:track:7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/tracks/7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/audio-analysis/7qvsl2pYzrsYgPeFBN5jxp,202333,4,1,Hip-Hop
0.285,0.0428,4,-28.391,0,0.0473,0.995,0.845,0.175,0.284,75.83,audio_features,2HjFsnNuH2ZTrs8SHgsVlm,spotify:track:2HjFsnNuH2ZTrs8SHgsVlm,https://api.spotify.com/v1/tracks/2HjFsnNuH2ZTrs8SHgsVlm,https://api.spotify.com/v1/audio-analysis/2HjFsnNuH2ZTrs8SHgsVlm,114602,1,1,Classical
0.557,0.152,7,-24.6,1,0.0622,0.995,0.878,0.188,0.607,81.782,audio_features,1G0Xg6IcCaMiUjlL3RYHVm,spotify:track:1G0Xg6IcCaMiUjlL3RYHVm,https://api.spotify.com/v1/tracks/1G0Xg6IcCaMiUjlL3RYHVm,https://api.spotify.com/v1/audio-analysis/1G0Xg6IcCaMiUjlL3RYHVm,186600,4,1,Classical
0.837,0.802,4,-6.507,0,0.188,0.0244,0.00874,0.307,0.453,127.008,audio_features,7j8K8PE1tO2TvhY15E8ZcD,spotify:track:7j8K8PE1tO2TvhY15E8ZcD,https://api.spotify.com/v1/tracks/7j8K8PE1tO2TvhY15E8ZcD,https://api.spotify.com/v1/audio-analysis/7j8K8PE1tO2TvhY15E8ZcD,188273,4,1,Hip-Hop
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4,1,Hip-Hop
0.706,0.785,2,-6.475,1,0.271,0.0131,0.0,0.164,0.377,160.033,audio_features,62GXGpd73vslqIBHq8XqOx,spotify:track:62GXGpd73vslqIBHq8XqOx,https://api.spotify.com/v1/tracks/62GXGpd73vslqIBHq8XqOx,https://api.spotify.com/v1/audio-analysis/62GXGpd73vslqIBHq8XqOx,264853,4,1,Hip-Hop
0.782,0.63,1,-5.683,1,0.162,0.00161,0.0,0.151,0.295,78.516,audio_features,59xyRqG06dGbTmmJFVFbyQ,spotify:track:59xyRqG06dGbTmmJFVFbyQ,https://api.spotify.com/v1/tracks/59xyRqG06dGbTmmJFVFbyQ,https://api.spotify.com/v1/audio-analysis/59xyRqG06dGbTmmJFVFbyQ,256800,4,1,Hip-Hop
0.58,0.00172,2,-32.045,0,0.102,0.994,0.92,0.0665,0.318,64.489,audio_features,6cYiVbPLYKEikRkjPmqW44,spotify:track:6cYiVbPLYKEikRkjPmqW44,https://api.spotify.com/v1/tracks/6cYiVbPLYKEikRkjPmqW44,https://api.spotify.com/v1/audio-analysis/6cYiVbPLYKEikRkjPmqW44,191290,3,1,Classical
0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,audio_features,1IAzD1muglOxOcPbUHs70R,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533,4,1,Hip-Hop
0.411,0.0547,4,-23.349,1,0.0465,0.994,0.942,0.0945,0.0998,70.427,audio_features,7DXc54rtHRhCIViAy4s5VW,spotify:track:7DXc54rtHRhCIViAy4s5VW,https://api.spotify.com/v1/tracks/7DXc54rtHRhCIViAy4s5VW,https://api.spotify.com/v1/audio-analysis/7DXc54rtHRhCIViAy4s5VW,407700,4,1,Classical
0.643,0.717,8,-4.876,0,0.506,0.184,0.0,0.152,0.46,90.893,audio_features,2cYZpcIV39X48RnOFM7w2V,spotify:track:2cYZpcIV39X48RnOFM7w2V,https://api.spotify.com/v1/tracks/2cYZpcIV39X48RnOFM7w2V,https://api.spotify.com/v1/audio-analysis/2cYZpcIV39X48RnOFM7w2V,223507,4,1,Hip-Hop
0.14,0.07,7,-20.513,1,0.0339,0.915,0.924,0.179,0.0399,80.521,audio_features,4BopLkm0TFvregWWVI1Qtl,spotify:track:4BopLkm0TFvregWWVI1Qtl,https://api.spotify.com/v1/tracks/4BopLkm0TFvregWWVI1Qtl,https://api.spotify.com/v1/audio-analysis/4BopLkm0TFvregWWVI1Qtl,198440,3,1,Classical
0.491,0.00138,6,-36.653,1,0.0805,0.994,0.944,0.0665,0.277,80.254,audio_features,4jAnPxwJEzNVyBHSYalGoS,spotify:track:4jAnPxwJEzNVyBHSYalGoS,https://api.spotify.com/v1/tracks/4jAnPxwJEzNVyBHSYalGoS,https://api.spotify.com/v1/audio-analysis/4jAnPxwJEzNVyBHSYalGoS,104500,1,1,Classical
0.948,0.396,5,-8.08,0,0.173,0.00335,0.0,0.192,0.593,104.006,audio_features,6flur5o18COKeafnjLHRiJ,spotify:track:6flur5o18COKeafnjLHRiJ,https://api.spotify.com/v1/tracks/6flur5o18COKeafnjLHRiJ,https://api.spotify.com/v1/audio-analysis/6flur5o18COKeafnjLHRiJ,240000,4,1,Hip-Hop
0.167,0.0138,5,-34.11,1,0.0461,0.904,0.837,0.0968,0.0649,96.617,audio_features,2Y9DRm38cPNvXQn1sJ8Tnw,spotify:track:2Y9DRm38cPNvXQn1sJ8Tnw,https://api.spotify.com/v1/tracks/2Y9DRm38cPNvXQn1sJ8Tnw,https://api.spotify.com/v1/audio-analysis/2Y9DRm38cPNvXQn1sJ8Tnw,78067,4,1,Classical
0.426,0.149,9,-16.027,1,0.0298,0.86,0.000821,0.0821,0.57,91.792,audio_features,4D76A1zS692GBpjiOGEVFH,spotify:track:4D76A1zS692GBpjiOGEVFH,https://api.spotify.com/v1/tracks/4D76A1zS692GBpjiOGEVFH,https://api.spotify.com/v1/audio-analysis/4D76A1zS692GBpjiOGEVFH,401587,4,1,Classical
0.605,0.648,7,-7.243,0,0.671,0.115,0.000108,0.188,0.272,100.432,audio_features,1l2q3KQvDKG0mMFBLMXePu,spotify:track:1l2q3KQvDKG0mMFBLMXePu,https://api.spotify.com/v1/tracks/1l2q3KQvDKG0mMFBLMXePu,https://api.spotify.com/v1/audio-analysis/1l2q3KQvDKG0mMFBLMXePu,101851,3,1,Hip-Hop
0.701,0.768,1,-3.531,1,0.229,0.354,0.0,0.148,0.724,178.151,audio_features,4KXDT3pmPDB9IB6hTUoGpd,spotify:track:4KXDT3pmPDB9IB6hTUoGpd,https://api.spotify.com/v1/tracks/4KXDT3pmPDB9IB6hTUoGpd,https://api.spotify.com/v1/audio-analysis/4KXDT3pmPDB9IB6hTUoGpd,155093,4,1,Hip-Hop
0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,0X8DcetL926BYiPJYstJTc,spotify:track:0X8DcetL926BYiPJYstJTc,https://api.spotify.com/v1/tracks/0X8DcetL926BYiPJYstJTc,https://api.spotify.com/v1/audio-analysis/0X8DcetL926BYiPJYstJTc,239836,4,1,Hip-Hop
0.28,0.0058,11,-36.734,1,0.0493,0.992,0.795,0.0613,0.0395,75.931,audio_features,72avKXjk0UTESGbVsxmjwG,spotify:track:72avKXjk0UTESGbVsxmjwG,https://api.spotify.com/v1/tracks/72avKXjk0UTESGbVsxmjwG,https://api.spotify.com/v1/audio-analysis/72avKXjk0UTESGbVsxmjwG,203667,4,1,Classical
0.916,0.821,4,-4.118,0,0.15,0.0528,0.0,0.0635,0.592,90.04,audio_features,7K4Aq4awgYvDKEJdEvvl4j,spotify:track:7K4Aq4awgYvDKEJdEvvl4j,https://api.spotify.com/v1/tracks/7K4Aq4awgYvDKEJdEvvl4j,https://api.spotify.com/v1/audio-analysis/7K4Aq4awgYvDKEJdEvvl4j,306440,4,1,Hip-Hop
0.511,0.24,0,-21.504,1,0.0335,0.991,0.928,0.122,0.683,90.675,audio_features,6XRjvKXktFulH9foC7teqH,spotify:track:6XRjvKXktFulH9foC7teqH,https://api.spotify.com/v1/tracks/6XRjvKXktFulH9foC7teqH,https://api.spotify.com/v1/audio-analysis/6XRjvKXktFulH9foC7teqH,453880,4,1,Classical
0.491,0.617,4,-4.545,0,0.147,0.0974,0.0,0.27,0.17,126.816,audio_features,3ZbJMlEL4Kcme0ONRO7Slx,spotify:track:3ZbJMlEL4Kcme0ONRO7Slx,https://api.spotify.com/v1/tracks/3ZbJMlEL4Kcme0ONRO7Slx,https://api.spotify.com/v1/audio-analysis/3ZbJMlEL4Kcme0ONRO7Slx,194533,5,1,Hip-Hop
0.18,0.0869,7,-29.371,1,0.036,0.983,0.918,0.084,0.194,76.178,audio_features,3NmwMJzy7LyHoiS2nTR9y2,spotify:track:3NmwMJzy7LyHoiS2nTR9y2,https://api.spotify.com/v1/tracks/3NmwMJzy7LyHoiS2nTR9y2,https://api.spotify.com/v1/audio-analysis/3NmwMJzy7LyHoiS2nTR9y2,183613,4,1,Classical
0.449,0.00631,5,-36.027,0,0.041,0.996,0.902,0.112,0.0676,69.325,audio_features,4BlM6AO7TOtqxcY9qMHIuc,spotify:track:4BlM6AO7TOtqxcY9qMHIuc,https://api.spotify.com/v1/tracks/4BlM6AO7TOtqxcY9qMHIuc,https://api.spotify.com/v1/audio-analysis/4BlM6AO7TOtqxcY9qMHIuc,145200,5,1,Classical
0.0896,0.0595,5,-23.434,1,0.0432,0.851,0.886,0.125,0.0337,85.725,audio_features,42fHejNtAJWEB9IgVF5w29,spotify:track:42fHejNtAJWEB9IgVF5w29,https://api.spotify.com/v1/tracks/42fHejNtAJWEB9IgVF5w29,https://api.spotify.com/v1/audio-analysis/42fHejNtAJWEB9IgVF5w29,528373,4,1,Classical
0.341,0.107,10,-19.95,1,0.0327,0.979,0.724,0.129,0.213,99.729,audio_features,6ggGRC2oom1Ixs1N8BQUOJ,spotify:track:6ggGRC2oom1Ixs1N8BQUOJ,https://api.spotify.com/v1/tracks/6ggGRC2oom1Ixs1N8BQUOJ,https://api.spotify.com/v1/audio-analysis/6ggGRC2oom1Ixs1N8BQUOJ,410850,4,1,Classical
0.903,0.539,9,-8.565,1,0.367,0.0889,0.0,0.305,0.758,139.926,audio_features,0uqJQ1k1N63nl4tAYW8t2A,spotify:track:0uqJQ1k1N63nl4tAYW8t2A,https://api.spotify.com/v1/tracks/0uqJQ1k1N63nl4tAYW8t2A,https://api.spotify.com/v1/audio-analysis/0uqJQ1k1N63nl4tAYW8t2A,179493,4,1,Hip-Hop
0.893,0.783,7,-4.173,1,0.236,0.0259,0.0,0.197,0.584,101.993,audio_features,1oHkXeW88HEtFt6P3TvBIt,spotify:track:1oHkXeW88HEtFt6P3TvBIt,https://api.spotify.com/v1/tracks/1oHkXeW88HEtFt6P3TvBIt,https://api.spotify.com/v1/audio-analysis/1oHkXeW88HEtFt6P3TvBIt,197192,4,1,Hip-Hop
